,frm_2,lc_2,frm_4,lc_4,frm_8,lc_8,frm_16,lc_16,frm_32,lc_32,frm_64,lc_64
313,0.04179794805683401,0.7475000000000002,0.022084887827797495,0.7483333333333334,0.011210633899040257,0.7486111111111113,0.005627071351889321,0.748888888888889,0.0028162788067353714,0.748888888888889,0.0014084830475888967,0.748888888888889
314,0.04489409235734021,0.7486111111111113,0.023720805444671367,0.748888888888889,0.012041051224895127,0.7477777777777778,0.006043891452029257,0.7480555555555555,0.003024892051678725,0.7480555555555555,0.0015128151251880724,0.7480555555555555
315,0.04799023665784641,0.7483333333333334,0.02535672306154524,0.7483333333333334,0.012871468550749943,0.7488888888888888,0.006460711552169221,0.7491666666666665,0.0032335052966220926,0.7491666666666665,0.001617147202787255,0.7491666666666665
316,0.051086380958352606,0.7483333333333334,0.02699264067841911,0.746388888888889,0.013701885876604758,0.7463888888888889,0.006877531652309157,0.7466666666666666,0.0034421185415654462,0.7466666666666666,0.0017214792803864308,0.7466666666666666
317,0.054182525258858805,0.746388888888889,0.028628558295292983,0.7455555555555555,0.014532303202459629,0.7447222222222222,0.007294351752449121,0.7449999999999999,0.0036507317865088137,0.7449999999999999,0.0018258113579856065,0.7449999999999999
318,0.057278669559365114,0.7455555555555555,0.030264475912166855,0.7461111111111112,0.015362720528314444,0.7458333333333333,0.007711171852589058,0.7458333333333333,0.0038593450314521674,0.7458333333333333,0.0019301434355847823,0.7458333333333333
319,0.06037481385987131,0.7458333333333333,0.03190039352904073,0.7458333333333332,0.01619313785416926,0.746111111111111,0.008127991952729022,0.7463888888888888,0.004067958276395535,0.7463888888888888,0.002034475513183965,0.7463888888888888
320,0.06347095816037751,0.7461111111111111,0.0335363111459146,0.7455555555555555,0.01702355518002413,0.7455555555555555,0.008544812052868958,0.7452777777777778,0.004276571521338889,0.7455555555555555,0.0021388075907831407,0.7455555555555555
321,0.06656710246088371,0.7452777777777778,0.03517222876278847,0.7450000000000001,0.017853972505878946,0.7455555555555555,0.008961632153008894,0.7452777777777777,0.004485184766282256,0.745,0.0022431396683823164,0.745
322,0.06966324676138991,0.7455555555555556,0.036808146379662454,0.7452777777777778,0.01868438983173376,0.7452777777777776,0.009378452253148858,0.7452777777777777,0.00469379801122561,0.7452777777777777,0.002347471745981492,0.7452777777777777
323,0.07275939106189622,0.7449999999999998,0.038444063996536326,0.7455555555555555,0.01951480715758863,0.746111111111111,0.009795272353288795,0.7455555555555554,0.004902411256168977,0.7455555555555554,0.002451803823580675,0.7455555555555554
324,0.07585553536240242,0.7452777777777777,0.0400799816134102,0.7461111111111111,0.020345224483443447,0.746388888888889,0.010212092453428759,0.7463888888888889,0.005111024501112331,0.746388888888889,0.0025561359011798505,0.7466666666666668
325,0.07895167966290861,0.7458333333333332,0.04171589923028407,0.7477777777777779,0.021175641809298262,0.7469444444444444,0.010628912553568695,0.7480555555555556,0.0053196377460556984,0.7477777777777778,0.0026604679787790263,0.7477777777777778
326,0.08204782396341481,0.7472222222222223,0.04335181684715794,0.7494444444444446,0.022006059135153133,0.7486111111111112,0.01104573265370866,0.7483333333333334,0.005528250990999052,0.7480555555555556,0.002764800056378202,0.7480555555555556
