frame,u1_0_u2_0_b_0,std_u1_0_u2_0_b_0,u1_0_u2_0.2_b_0,std_u1_0_u2_0.2_b_0,u1_0_u2_0.4_b_0,std_u1_0_u2_0.4_b_0,u1_0_u2_0_b_0.2,std_u1_0_u2_0_b_0.2,u1_0_u2_0.2_b_0.2,std_u1_0_u2_0.2_b_0.2,u1_0_u2_0.4_b_0.2,std_u1_0_u2_0.4_b_0.2,u1_0_u2_0_b_0.4,std_u1_0_u2_0_b_0.4,u1_0_u2_0.2_b_0.4,std_u1_0_u2_0.2_b_0.4,u1_0_u2_0.4_b_0.4,std_u1_0_u2_0.4_b_0.4,u1_0_u2_0_b_0.6,std_u1_0_u2_0_b_0.6,u1_0_u2_0.2_b_0.6,std_u1_0_u2_0.2_b_0.6,u1_0_u2_0.4_b_0.6,std_u1_0_u2_0.4_b_0.6,u1_0_u2_0_b_0.8,std_u1_0_u2_0_b_0.8,u1_0_u2_0.2_b_0.8,std_u1_0_u2_0.2_b_0.8,u1_0_u2_0.4_b_0.8,std_u1_0_u2_0.4_b_0.8,u1_0.1_u2_0_b_0,std_u1_0.1_u2_0_b_0,u1_0.1_u2_0.2_b_0,std_u1_0.1_u2_0.2_b_0,u1_0.1_u2_0.4_b_0,std_u1_0.1_u2_0.4_b_0,u1_0.1_u2_0_b_0.2,std_u1_0.1_u2_0_b_0.2,u1_0.1_u2_0.2_b_0.2,std_u1_0.1_u2_0.2_b_0.2,u1_0.1_u2_0.4_b_0.2,std_u1_0.1_u2_0.4_b_0.2,u1_0.1_u2_0_b_0.4,std_u1_0.1_u2_0_b_0.4,u1_0.1_u2_0.2_b_0.4,std_u1_0.1_u2_0.2_b_0.4,u1_0.1_u2_0.4_b_0.4,std_u1_0.1_u2_0.4_b_0.4,u1_0.1_u2_0_b_0.6,std_u1_0.1_u2_0_b_0.6,u1_0.1_u2_0.2_b_0.6,std_u1_0.1_u2_0.2_b_0.6,u1_0.1_u2_0.4_b_0.6,std_u1_0.1_u2_0.4_b_0.6,u1_0.1_u2_0_b_0.8,std_u1_0.1_u2_0_b_0.8
0.03234249532076305,0.8840833333333334,0.01881913181372144,0.8797083333333333,0.019728671676296692,0.8747916666666669,0.019627388389696684,0.8835000000000004,0.019803899728196083,0.8791249999999998,0.020505715666613536,0.8739166666666665,0.02106059379768556,0.8830416666666665,0.016203512565010243,0.8789583333333331,0.01620694081421771,0.8745416666666666,0.016323498314461348,0.8836666666666668,0.01514375558880073,0.8817499999999999,0.015482741287568488,0.8798750000000002,0.015160655860189937,0.9060000000000002,0.01718688130199568,0.9073750000000006,0.017620172703782182,0.9083333333333334,0.01691481927515369,0.8797499999999999,0.019648119785646442,0.8747500000000002,0.019548905908572545,0.8696250000000001,0.01929301651145076,0.8793749999999999,0.020187274250543744,0.8740833333333329,0.02094287866236795,0.8692500000000001,0.020736273907227296,0.8800833333333336,0.01608980871373071,0.8750416666666668,0.01622749510005234,0.8707916666666666,0.0167683875028115,0.8825416666666666,0.015760743690152026,0.8807916666666669,0.015167983001484857,0.8790833333333333,0.015518582051491984,0.9073750000000003,0.01740604740057635
0.034090738311074564,0.8840000000000001,0.018814887722226788,0.8797083333333331,0.020015228577260867,0.8749583333333335,0.019336161790225542,0.8834583333333332,0.020196560144407426,0.879208333333333,0.02052940810696262,0.8742916666666666,0.021201374103790745,0.8832500000000001,0.015758375198252173,0.8789166666666667,0.015685936730431862,0.8747499999999997,0.016182766897055792,0.884125,0.014983729601730597,0.8820416666666666,0.015170272007376076,0.8799166666666667,0.015347593007084576,0.90625,0.017267302111859343,0.9073333333333335,0.01713832612078035,0.9087083333333336,0.016820075224432116,0.8797499999999998,0.020005381220506102,0.8750833333333337,0.01937907663205632,0.8699583333333333,0.019282215107306648,0.8792916666666664,0.020579748338273404,0.8747083333333331,0.02116531327694233,0.8700416666666662,0.021038943718204528,0.8798750000000002,0.015780118908860545,0.8754166666666663,0.01598936278349523,0.8709166666666667,0.016633091180602078,0.8827916666666666,0.015306532283817781,0.8813749999999999,0.015199540837363044,0.8787083333333333,0.015206849242656716,0.9072083333333335,0.01717106537495885
0.035838981301386075,0.8833750000000004,0.01879342194315164,0.8791666666666667,0.01984313483298444,0.8756250000000001,0.01939783600473689,0.8837916666666666,0.020177984083318803,0.8798333333333332,0.020574390769973142,0.8746666666666666,0.02100661271547076,0.8830416666666668,0.015502631945002844,0.879083333333333,0.015018275903415522,0.8749166666666668,0.01577599266114322,0.8846250000000001,0.014438507059634363,0.8829166666666666,0.014882642761134724,0.879875,0.015477974942909471,0.9068333333333334,0.017118054146946074,0.9080833333333336,0.017117039918033594,0.9090416666666666,0.01665160778023151,0.8792500000000001,0.01973417087186589,0.8756250000000001,0.01939783600473689,0.870208333333333,0.0195671475664924,0.8800833333333336,0.020412244419030025,0.8749166666666666,0.02121958607827527,0.8699166666666664,0.020889756926408813,0.8799166666666667,0.01506444489518284,0.8756666666666666,0.015549205052920815,0.8713333333333338,0.016155494421403526,0.883875,0.01478027730532219,0.8805416666666666,0.015369917859247004,0.8785416666666667,0.01583634839713864,0.9080416666666669,0.017026888457835017
0.03758722429169759,0.8836250000000003,0.0194235949727816,0.8792083333333333,0.01955223594772617,0.8749166666666666,0.019278478213339938,0.8843750000000001,0.020847286993755324,0.8795833333333334,0.021267966261231692,0.8748333333333335,0.02124526090946193,0.8829999999999997,0.0149313242696167,0.8793333333333331,0.015414639506362503,0.8751666666666671,0.015553670520705616,0.8849166666666669,0.014443135624464204,0.8824166666666663,0.014990506254886054,0.8799583333333331,0.015806940722353592,0.9070000000000004,0.01736535503684147,0.9082500000000004,0.01703733645067013,0.9091666666666663,0.0168942791105944,0.8792499999999999,0.019550326794654304,0.8749583333333334,0.01923533893355896,0.8697083333333333,0.019686386652822924,0.8799583333333331,0.021111435487274042,0.8751666666666671,0.02123872249767705,0.8705416666666663,0.02081294836020224,0.8798749999999999,0.015342784677713071,0.876125,0.01544203993072879,0.8716250000000002,0.015767351553130297,0.8831249999999999,0.01506784425707791,0.8807916666666664,0.015848622004592222,0.8789999999999999,0.015980891367157506,0.9082916666666672,0.01697214834499287
0.039335467282009096,0.8833750000000002,0.019404278952506,0.8797499999999999,0.019612743872855283,0.8749166666666662,0.01970599880465056,0.8844583333333336,0.02037116528331161,0.8798333333333334,0.02150516733769404,0.87525,0.021368298169640625,0.8827499999999999,0.01535483094447261,0.8792500000000001,0.015598922683598668,0.8754583333333334,0.014983729601730613,0.8842083333333333,0.015327387887192153,0.8819166666666665,0.0163280178425511,0.8800416666666667,0.015964315675906688,0.9069166666666664,0.017573456941902144,0.9081666666666668,0.017351753033435356,0.9094166666666668,0.01734274584180179,0.8798750000000002,0.019532336080914082,0.8750416666666663,0.01962137263009113,0.8694583333333332,0.01902807684274304,0.8802916666666668,0.02135151406288973,0.8754166666666666,0.02143708494901094,0.8703749999999998,0.02084995170524649,0.8799999999999999,0.015266157196739318,0.8763333333333335,0.015162087220725559,0.8718333333333332,0.016028620235898884,0.8827083333333332,0.016073561366417844,0.88125,0.01598936278349523,0.8794999999999996,0.015856123948388732,0.9081249999999998,0.017327272578221878
0.041083710272320606,0.8835000000000006,0.019155068954891986,0.8793750000000001,0.01901822043024356,0.8745833333333335,0.01983525901015664,0.8846666666666666,0.02055885859347904,0.8798333333333334,0.020835999829355186,0.8753333333333334,0.02113843261297614,0.8832500000000001,0.015092078496129473,0.8794583333333337,0.015603095757644462,0.8754583333333337,0.015583500444736791,0.8837499999999997,0.016075991415772782,0.8820833333333331,0.0163501189258332,0.8801249999999999,0.015585282854881609,0.907625,0.017039119614059357,0.9086249999999998,0.016912304445777532,0.909458333333333,0.017008525231646497,0.8795416666666668,0.01908856369371171,0.8746666666666668,0.01976669477232404,0.8698750000000001,0.0195536565918273,0.880166666666667,0.0206552387758866,0.875625,0.021046204131228343,0.8702083333333333,0.02096520762013951,0.8803750000000002,0.015951260399521206,0.8763333333333337,0.015461421524412171,0.8727083333333331,0.01633923150307601,0.8825,0.0162916133843971,0.8811249999999999,0.015950825039616118,0.8794166666666667,0.016259826088997526,0.9084999999999998,0.016930413134028613
0.042831953262632116,0.8832500000000001,0.019148360823376568,0.8790416666666667,0.01946645084069856,0.8745416666666666,0.019302013064272167,0.884625,0.020093488096617,0.8802916666666667,0.02000134544085584,0.8752083333333334,0.021087409026346603,0.8833333333333337,0.01561694236682999,0.8795833333333334,0.016341622046513973,0.8758750000000001,0.016255287601269947,0.8837916666666665,0.01619107907666029,0.8817916666666668,0.0158284531952922,0.8807083333333333,0.015587510580946257,0.9077499999999996,0.01672302969626682,0.9089166666666666,0.01668145177535016,0.909708333333333,0.016751399195291106,0.8793333333333333,0.01958173752363269,0.8745416666666666,0.019287616565500727,0.8693749999999998,0.019798244520944558,0.8805833333333333,0.02010925022084227,0.8753750000000002,0.020933053010331142,0.8707916666666664,0.02127363881270276,0.8804583333333336,0.016079176924070328,0.8767916666666666,0.016067943846194043,0.873,0.017009801096230775,0.8828333333333335,0.015934762836850348,0.8815416666666666,0.015802107366494587,0.8796666666666664,0.015886751993056634,0.9089999999999998,0.01677796173556251
0.044580196252943634,0.8827500000000004,0.019456325735120475,0.8789166666666667,0.019327405700484253,0.8741666666666663,0.020086617988656595,0.8857916666666666,0.020143538735231645,0.8804999999999996,0.020481021024895768,0.8758750000000001,0.021070277578195847,0.8832500000000003,0.01643991585542133,0.8800000000000004,0.016857243744653718,0.8763333333333332,0.017365355036841484,0.8840000000000001,0.015989579940281946,0.8824583333333335,0.0156413248053567,0.8807499999999999,0.015881287031527955,0.9075416666666666,0.01698646315615925,0.9087916666666668,0.016998723399779817,0.910333333333333,0.016787892462525874,0.8790416666666667,0.01925121749396646,0.8742083333333331,0.020164213005002485,0.8692916666666666,0.019865476404500808,0.8809583333333328,0.020345582034764543,0.8760833333333334,0.02106718749356186,0.8709999999999999,0.021248529360875783,0.8808333333333336,0.016795336654361344,0.8772916666666666,0.017345298354309167,0.8730416666666665,0.016883536935264627,0.883375,0.01579815170272213,0.8818333333333334,0.01620956507744734,0.880333333333333,0.01600867820208083,0.9087500000000001,0.016868568733330962
0.04632843924325514,0.8822083333333334,0.018513836792458167,0.8786666666666664,0.01974560429282652,0.8739583333333331,0.020104544469679828,0.8854999999999997,0.02028340865502313,0.8811249999999999,0.020418834918879303,0.8761249999999998,0.020859608430862004,0.8838333333333335,0.017289206652321174,0.8802083333333333,0.017170256501675606,0.8766666666666669,0.0173925271309261,0.8842916666666664,0.015466754220298166,0.8828749999999997,0.015552275199754188,0.8812916666666663,0.016077017326329882,0.9078333333333332,0.016890990366333042,0.9091666666666663,0.016679161982679,0.9104583333333328,0.016664531113182328,0.8789166666666665,0.019697539327427568,0.8740833333333329,0.01996507367045429,0.8694583333333334,0.02053752493742992,0.8815000000000002,0.0202409101683804,0.8764166666666664,0.0206879930287004,0.8710000000000001,0.02095232683975697,0.8809999999999999,0.017073371078963874,0.8772500000000003,0.01733473552020786,0.872875,0.017059892454395955,0.8837916666666665,0.015835471346877482,0.8821249999999997,0.01603159857212554,0.88025,0.015949355612200896,0.9091249999999997,0.016714462716129665
0.04807668223356665,0.8825416666666669,0.01849357057946837,0.8779583333333335,0.0194400342220778,0.8738749999999997,0.019947457022554703,0.8858750000000001,0.020126293954261264,0.8811249999999999,0.020534143314652,0.8761250000000003,0.020665616572784217,0.8842916666666664,0.016751399195291127,0.8805416666666662,0.017073726973856,0.8761666666666669,0.017119676788226273,0.8844166666666664,0.01552574027578431,0.8831666666666663,0.01582806930038461,0.881625,0.015740903457764643,0.9088749999999998,0.016303916962905975,0.9096666666666662,0.016579773487261182,0.910958333333333,0.016441763811167638,0.8781666666666667,0.01942149439266826,0.8739583333333332,0.02000065103107064,0.8702500000000001,0.02084849448334873,0.8816666666666665,0.020628997929021075,0.8765416666666667,0.020806274093808027,0.8711666666666666,0.021383404780343104,0.8815416666666666,0.01706965916147388,0.8773333333333335,0.017371752294393847,0.8729166666666666,0.01730747269566275,0.884,0.015814901552368612,0.8821666666666668,0.015777093099385155,0.880625,0.016064918213991083,0.9099583333333328,0.01672899802737749
0.04982492522387817,0.8824166666666666,0.018958836989646826,0.8781666666666667,0.019342670159233164,0.8737916666666665,0.020046776895273937,0.8859583333333336,0.019675801197861758,0.8809999999999999,0.020825998708878826,0.8768333333333335,0.02062832464786653,0.8845416666666661,0.016916820606852952,0.8806250000000002,0.017433156069844497,0.8759166666666662,0.017487892637161554,0.8844583333333335,0.015446536379108138,0.8834583333333335,0.015780118908860538,0.8815416666666666,0.0158284531952922,0.9091666666666663,0.01662077013859466,0.9101249999999996,0.016687018823691124,0.9114166666666664,0.01662306797462155,0.8781666666666664,0.01942149439266827,0.8740416666666665,0.02006028241465099,0.8699583333333336,0.02038854355596136,0.8815833333333329,0.02068262152951926,0.8771250000000002,0.02049216483059915,0.8722083333333333,0.02110123581162436,0.881875,0.017455051401942215,0.8768749999999998,0.017210653596601806,0.8726666666666667,0.017162620882474687,0.8839583333333334,0.01602163251149312,0.8825833333333335,0.016037932465806738,0.8806249999999999,0.015803425701058905,0.9103333333333328,0.016671665916891575
0.05157316821418967,0.8825416666666669,0.018717518161100084,0.8782083333333335,0.019613938850272336,0.8741249999999999,0.02010558069293201,0.8855833333333333,0.01989398987969315,0.8808749999999999,0.020620538237937008,0.8763749999999997,0.02105676026310263,0.8846249999999998,0.017657967590989768,0.8804999999999998,0.017591822595235056,0.8762500000000001,0.016999795750407,0.8845833333333335,0.01576190026614811,0.8829583333333328,0.015994736547446542,0.8815416666666666,0.01608090439344477,0.9094999999999998,0.016407146139546767,0.9108333333333328,0.016629124383976974,0.9119999999999996,0.01630098838175839,0.8782916666666667,0.019790526282935376,0.8743749999999997,0.02005959004510756,0.8705000000000004,0.0209834590941426,0.8812916666666665,0.020612117188682968,0.8768333333333332,0.02092911316271613,0.8721249999999998,0.021616889937166168,0.8815416666666666,0.017590588945354972,0.8772500000000003,0.017214133405108994,0.8731249999999999,0.016851835953390966,0.8840000000000001,0.016110727964792758,0.8823749999999997,0.01628900233968374,0.8807916666666665,0.016668697792902455,0.910833333333333,0.016486526485453377
0.05332141120450118,0.8824166666666668,0.019082969428844725,0.8784166666666666,0.019992880677325568,0.8745416666666669,0.020509101976656355,0.8852500000000003,0.020019261558142785,0.880875,0.02071462010540168,0.8762083333333331,0.02080827659850764,0.8844999999999998,0.01794358443071569,0.8803749999999997,0.017543547009275715,0.8767083333333332,0.017602822927019417,0.8844583333333336,0.016046319671501004,0.8831666666666667,0.016430831452553533,0.881375,0.01642908794046571,0.9105416666666664,0.016316690074889558,0.911583333333333,0.016439915855421317,0.9130416666666664,0.01604848340013611,0.8785416666666664,0.019985020431980208,0.8745416666666668,0.020386840458709855,0.870291666666667,0.021148901665728817,0.8814166666666665,0.020526236598287787,0.8766666666666667,0.020829999733290663,0.8720833333333331,0.021495316027244426,0.8815833333333332,0.017646017806985367,0.8775833333333336,0.017440175521542856,0.8735416666666668,0.016810576614474337,0.884,0.016375795146088834,0.8820833333333333,0.016409473889596026,0.8804166666666665,0.016893251446789177,0.9117083333333328,0.016089970564851185
0.05506965419481269,0.8829583333333334,0.019600125779074887,0.8787916666666666,0.019932133116040446,0.8745416666666669,0.020542934376027642,0.8855833333333335,0.020074686935430783,0.8809999999999999,0.02027176470967549,0.8764166666666671,0.02056004080194828,0.8848749999999995,0.01769293448118643,0.8800000000000001,0.017763883459298975,0.8764999999999997,0.017841119795448827,0.8846666666666667,0.01632652919501128,0.882875,0.016606087822776863,0.8816666666666665,0.01671659189082645,0.9110416666666667,0.015524118779785488,0.912875,0.01564132480535669,0.9141666666666663,0.015523280008497618,0.8790833333333332,0.0199232903908968,0.8747916666666669,0.020634677864109142,0.8703750000000003,0.02118695713824376,0.8814166666666665,0.019963682303400617,0.8765833333333335,0.020561391814109604,0.8719583333333334,0.02118499042823585,0.8813749999999999,0.01747771398413165,0.8773333333333332,0.017727881367432998,0.873375,0.016976239522736882,0.8836249999999998,0.016718201574597944,0.8824999999999996,0.016853123680130574,0.8807499999999999,0.01661638247834549,0.912833333333333,0.015653363145911408
0.0568178971851242,0.8829583333333334,0.019379211011918026,0.8793749999999999,0.019749076982650784,0.8747083333333336,0.020518919115457016,0.885708333333333,0.01935913328810633,0.880625,0.02035854823191259,0.8768333333333335,0.020809319493385117,0.8849166666666669,0.017519631845446984,0.8811666666666665,0.017749021882283486,0.8768749999999997,0.017443111900626508,0.8850000000000001,0.016295875415440426,0.8831666666666665,0.016674164979925618,0.8819166666666666,0.017278559289220598,0.9110416666666667,0.015533062855298894,0.9128333333333328,0.015768287443121032,0.914625,0.015469447935994484,0.8795416666666668,0.019633756008466646,0.8748750000000001,0.020213744979867332,0.8701250000000005,0.021392130887054918,0.8812500000000002,0.0202784436724759,0.8771666666666669,0.02069017480190376,0.8725000000000002,0.021045585443666488,0.8821249999999997,0.017585061131540042,0.8777916666666663,0.017794691390037275,0.8733333333333333,0.017488091186099574,0.8841666666666665,0.016679161982679002,0.882625,0.017059485386923805,0.8817499999999997,0.017239932650036018,0.9127916666666664,0.01562977704753191
0.05856614017543571,0.8832500000000001,0.01930007915930801,0.8796250000000001,0.01962844980294336,0.8745,0.020589236670325282,0.8855000000000002,0.019149267464956585,0.8807083333333334,0.020613464787743854,0.8768749999999998,0.02057738611788301,0.8847916666666664,0.01763711167774739,0.8809166666666662,0.017669614533933044,0.876708333333333,0.017736448269657104,0.8851666666666667,0.016320573247012846,0.8841249999999997,0.01637446988115612,0.8825833333333334,0.017304262480672218,0.912,0.015763882770434442,0.9129166666666666,0.015989362783495213,0.9146249999999996,0.016137376817672543,0.8797500000000001,0.01957020836770922,0.8747083333333334,0.020383093143856054,0.8705000000000002,0.021122000115729785,0.8812083333333336,0.02024326877150911,0.8773749999999998,0.020545976559360173,0.8731249999999999,0.020509779171572443,0.8816666666666663,0.017849680980653718,0.8776666666666666,0.017688665548562136,0.8733749999999999,0.01757913654496907,0.8847916666666666,0.016345605508651075,0.8833749999999998,0.017187638888327732,0.8819999999999997,0.01744515214417271,0.9129166666666665,0.015708941190714695
0.06031438316574723,0.8838333333333335,0.019293781381574747,0.8796249999999997,0.019895517013192258,0.8745416666666668,0.020891543677340425,0.8852916666666666,0.019124546109356145,0.8805000000000002,0.02075719420131515,0.8760000000000001,0.020805982045769653,0.8857083333333333,0.01788228289863089,0.8806666666666667,0.01782164726143774,0.8763333333333332,0.017799812733097317,0.8852083333333333,0.015941244113584392,0.8842083333333332,0.016156730193809497,0.8827916666666666,0.017130574923867044,0.9120416666666668,0.016094285994310724,0.913375,0.015859572556240795,0.9149583333333332,0.015732077545222326,0.8800416666666664,0.019730783548669445,0.8748333333333337,0.020802644062714728,0.8707916666666667,0.020971169031686242,0.8808750000000002,0.020660911497048944,0.8765416666666667,0.020752802688900715,0.8722916666666668,0.02069348897868872,0.8812083333333331,0.017983354572122155,0.877375,0.01783951411582976,0.8737083333333331,0.017701175023772366,0.8846250000000001,0.015929477828506778,0.8838749999999997,0.016695339918671916,0.8820833333333331,0.0170650308460834,0.9131249999999996,0.01581440754853342
0.062062626156058724,0.8838333333333338,0.01938713777511037,0.8793750000000001,0.01991714608906944,0.8745416666666663,0.02014698592014864,0.8855000000000002,0.019805302320338364,0.8807916666666669,0.020864934366326467,0.8757916666666666,0.02085494712159311,0.8848333333333331,0.01810386699023168,0.8810833333333334,0.018293707175480383,0.8766666666666664,0.01777951380412612,0.8852499999999999,0.01635351644142629,0.8840833333333336,0.016549378974585256,0.8833333333333334,0.01694763175851488,0.9126666666666664,0.015735663669229547,0.9140416666666664,0.015764708740305552,0.9156249999999998,0.01578143908027542,0.8796250000000002,0.01983959109961696,0.8746666666666663,0.019990275413588263,0.8707916666666664,0.020844955091766884,0.8815000000000005,0.020695544340643853,0.8762500000000001,0.02069202073800968,0.8726666666666667,0.0206854753121336,0.8818749999999997,0.01855055966511224,0.8774999999999998,0.017452315987665747,0.8740833333333337,0.01784948645386379,0.8845833333333333,0.016603003409691338,0.8840000000000001,0.016586473739499643,0.8829583333333331,0.0173605055449943,0.913875,0.01589412671048298
0.06381086914637024,0.8837916666666666,0.019612522572750986,0.8791250000000002,0.0201366425950306,0.8748333333333334,0.019985411345945992,0.8854583333333336,0.02006409002006653,0.8809583333333333,0.02031825773097248,0.8764583333333335,0.020945323994205067,0.8851666666666664,0.01827946631849216,0.8811249999999999,0.018104202627505537,0.8773749999999998,0.018040800595070912,0.8846250000000001,0.01694348244081548,0.883791666666667,0.01651383048302914,0.8836666666666668,0.017083130080091685,0.9134999999999996,0.01596784964302401,0.9148333333333328,0.016183839676253173,0.916208333333333,0.015685660029324727,0.8793333333333333,0.02007901059979468,0.8752916666666666,0.01970401644053539,0.8714166666666667,0.02050592732737429,0.8815416666666664,0.020702547816901944,0.8767916666666666,0.021025406258461055,0.872625,0.02098738873969583,0.8824166666666666,0.018019857873406715,0.8783750000000001,0.01802000238932035,0.8734583333333334,0.01804657362061965,0.8844583333333335,0.016507100744830996,0.8842500000000003,0.016865274975522933,0.8832500000000001,0.016898183663077857,0.9146666666666663,0.016258331197676258
0.06555911213668175,0.8837916666666666,0.01965496650552561,0.8792499999999999,0.02009681428596196,0.8750416666666665,0.02023469071504019,0.8853333333333337,0.020368821489936257,0.8814583333333335,0.02082895787386185,0.876625,0.021320919239615883,0.8849166666666666,0.01792712872839497,0.8811249999999997,0.018134863216712958,0.8774583333333335,0.01814481675300139,0.8850833333333332,0.01646524116636822,0.8842916666666671,0.016924618410272454,0.882875,0.01725417622554674,0.9144166666666664,0.015659351128887094,0.9155416666666666,0.015482460954971656,0.9171249999999996,0.015435742702499847,0.8793749999999999,0.019979807514922003,0.8752916666666668,0.020328508648911985,0.8711666666666666,0.02095033810387477,0.8817083333333334,0.020676031144513426,0.877375,0.02128310330076682,0.8723749999999997,0.0210039265508989,0.8823333333333332,0.018115371005493285,0.8784583333333332,0.018348052803136,0.8741666666666671,0.01848047017198908,0.8850416666666667,0.017045639308762947,0.8838333333333331,0.01749682510882729,0.8829583333333332,0.01701301585061665,0.9156249999999998,0.015506215151781334
0.06730735512699337,0.8832916666666668,0.01975892027808088,0.8794166666666667,0.02010234231791577,0.8757083333333332,0.02037968589606382,0.8855416666666664,0.02028233871842418,0.8814166666666668,0.02091500657422799,0.8771666666666669,0.02097683907975122,0.8854166666666666,0.0184494429304639,0.8818333333333335,0.01846091968336235,0.8771666666666669,0.018379487358344788,0.8849166666666664,0.017102428352592382,0.8838750000000001,0.017000357430882983,0.8830833333333334,0.016986718668156934,0.9150416666666666,0.015607990741924463,0.9162916666666672,0.015563434264683063,0.9174583333333336,0.015186285388102272,0.8797083333333333,0.020201717129986755,0.8758333333333331,0.02042941778688545,0.8708333333333338,0.02128183889297789,0.8819583333333336,0.02082795763977939,0.8778750000000006,0.021175482088176097,0.873,0.02115156941904996,0.8827916666666665,0.018131033478541704,0.8784583333333336,0.018073490024526736,0.8745833333333335,0.0188663059447259,0.8848750000000001,0.017384090347850316,0.8835833333333337,0.017157562310667698,0.8829166666666666,0.01692610574100126,0.9164583333333333,0.01550397574459173
0.06905559811730487,0.8835416666666667,0.0194532470154585,0.8792916666666667,0.019921329649398425,0.8755833333333334,0.020821830157580087,0.8851249999999998,0.021074891261087608,0.8810000000000002,0.021372360135880588,0.8768750000000004,0.02103135060649537,0.8850416666666667,0.018521712108885733,0.8812083333333334,0.01892414499756565,0.8772916666666669,0.018768278127971383,0.8848750000000001,0.01738409034785031,0.8842916666666669,0.017096082640963885,0.882875,0.017230010559743974,0.9154583333333332,0.01528655682109102,0.9165,0.015419143945109272,0.9180416666666666,0.015144615379731496,0.8795416666666668,0.019963464893538792,0.8758750000000001,0.020824956649281284,0.871041666666667,0.021210543434287063,0.88175,0.021311023490724758,0.877541666666667,0.0214847733548928,0.8731249999999999,0.02143688248219773,0.8824166666666663,0.01873036008433605,0.8784583333333336,0.018588704380767263,0.8744583333333333,0.01874495302445139,0.8849583333333335,0.016931182196041592,0.883625,0.017338090292762932,0.8834166666666665,0.017590835682252292,0.9164166666666664,0.015300462955958768
0.0708038411076164,0.8838749999999997,0.02007239501570919,0.8798333333333336,0.020329917745912203,0.8754166666666671,0.021130382286072256,0.8851666666666664,0.021232182072400272,0.8812916666666666,0.021631341395196808,0.8770416666666673,0.02128506094528378,0.8843333333333335,0.018464681000343455,0.8811249999999999,0.019227755907079296,0.8774166666666666,0.01928568121690288,0.8854583333333335,0.017185618583894842,0.8847083333333335,0.017124493098742786,0.8838333333333332,0.01791259643689633,0.9162499999999998,0.015522161576275381,0.9173333333333332,0.015450638246435713,0.9187083333333332,0.015460467058490388,0.8802916666666667,0.02044772297836608,0.8760416666666669,0.02106269576236095,0.8717083333333335,0.02092309828076776,0.8820833333333333,0.0216626598859266,0.8775000000000004,0.021444372481168844,0.8732083333333337,0.02233236160821332,0.8821666666666668,0.019032866310674284,0.8785000000000002,0.019492876191630176,0.8744999999999999,0.018589871794429717,0.8852916666666667,0.017189254960908326,0.8846666666666666,0.01763519208854841,0.883875,0.01777516799420536,0.917083333333333,0.015673535728170023
0.0725520840979279,0.8838749999999997,0.01966697563316628,0.8800416666666667,0.020093488096616995,0.875625,0.02032099181470564,0.8856250000000001,0.02126939474403956,0.8814583333333335,0.02153707236629694,0.8774166666666671,0.021756065565466786,0.8842499999999998,0.019075689881219098,0.8808333333333334,0.019267848867997702,0.8772083333333333,0.018874172167276642,0.8856250000000001,0.017556209332060018,0.8847083333333335,0.01763593041681292,0.8838333333333331,0.01772553086495422,0.9167499999999996,0.015828727400240068,0.9180833333333336,0.015888281845435642,0.9193750000000002,0.015501736013893543,0.8805416666666666,0.01992655786465224,0.875875,0.020420875416538285,0.8717500000000001,0.020742970696921253,0.8821666666666668,0.02161596632121729,0.8775833333333335,0.021628010387766457,0.8733333333333337,0.021832697191750426,0.8817499999999997,0.019177352093897995,0.8782916666666669,0.01858907796111589,0.8749166666666668,0.018752592413376408,0.8852916666666669,0.01773801434145824,0.8846250000000001,0.01757913654496907,0.8842500000000001,0.017763687992956623,0.9180833333333334,0.015659351128887094
0.07430032708823943,0.8843333333333334,0.019912307751739883,0.8804166666666671,0.02052352985667373,0.8760833333333332,0.020102342317915755,0.8862500000000001,0.021130382286072245,0.8818749999999997,0.021192528492109883,0.8777083333333335,0.021574121264453242,0.884333333333333,0.01900584705353125,0.8807916666666668,0.018880058189058163,0.8774166666666664,0.01867094445031281,0.8852083333333333,0.017375299757606114,0.8844166666666666,0.017525972789612064,0.8839166666666667,0.01722219982077397,0.9174166666666664,0.01571424512981771,0.9186666666666664,0.015702087617751825,0.920125,0.015442039930728775,0.8807500000000005,0.0204258482755987,0.8764999999999997,0.019817921182606425,0.8720000000000001,0.020686818132435083,0.882625,0.021217745128390367,0.878166666666667,0.02167884273254046,0.8729583333333334,0.022054186740339758,0.8819166666666668,0.018869250412009257,0.8783333333333327,0.0186785676348292,0.874625,0.01857038973742878,0.8852083333333336,0.017174300487129673,0.8845833333333332,0.017554478694117418,0.8842916666666666,0.01784340642303979,0.9185416666666665,0.015721921620604904
