frame,u1_0.0_u2_0_b_0,std_u1_0.0_u2_0_b_0,u1_0.0_u2_0.2_b_0,std_u1_0.0_u2_0.2_b_0,u1_0.0_u2_0.4_b_0,std_u1_0.0_u2_0.4_b_0,u1_0.0_u2_0_b_0.2,std_u1_0.0_u2_0_b_0.2,u1_0.0_u2_0.2_b_0.2,std_u1_0.0_u2_0.2_b_0.2,u1_0.0_u2_0.4_b_0.2,std_u1_0.0_u2_0.4_b_0.2,u1_0.0_u2_0_b_0.4,std_u1_0.0_u2_0_b_0.4,u1_0.0_u2_0.2_b_0.4,std_u1_0.0_u2_0.2_b_0.4,u1_0.0_u2_0.4_b_0.4,std_u1_0.0_u2_0.4_b_0.4,u1_0.0_u2_0_b_0.6,std_u1_0.0_u2_0_b_0.6,u1_0.0_u2_0.2_b_0.6,std_u1_0.0_u2_0.2_b_0.6,u1_0.0_u2_0.4_b_0.6,std_u1_0.0_u2_0.4_b_0.6,u1_0.0_u2_0_b_0.8,std_u1_0.0_u2_0_b_0.8,u1_0.0_u2_0.2_b_0.8,std_u1_0.0_u2_0.2_b_0.8,u1_0.0_u2_0.4_b_0.8,std_u1_0.0_u2_0.4_b_0.8,u1_0.1_u2_0_b_0,std_u1_0.1_u2_0_b_0,u1_0.1_u2_0.2_b_0,std_u1_0.1_u2_0.2_b_0,u1_0.1_u2_0.4_b_0,std_u1_0.1_u2_0.4_b_0,u1_0.1_u2_0_b_0.2,std_u1_0.1_u2_0_b_0.2,u1_0.1_u2_0.2_b_0.2,std_u1_0.1_u2_0.2_b_0.2,u1_0.1_u2_0.4_b_0.2,std_u1_0.1_u2_0.4_b_0.2,u1_0.1_u2_0_b_0.4,std_u1_0.1_u2_0_b_0.4,u1_0.1_u2_0.2_b_0.4,std_u1_0.1_u2_0.2_b_0.4,u1_0.1_u2_0.4_b_0.4,std_u1_0.1_u2_0.4_b_0.4,u1_0.1_u2_0_b_0.6,std_u1_0.1_u2_0_b_0.6,u1_0.1_u2_0.2_b_0.6,std_u1_0.1_u2_0.2_b_0.6,u1_0.1_u2_0.4_b_0.6,std_u1_0.1_u2_0.4_b_0.6,u1_0.1_u2_0_b_0.8,std_u1_0.1_u2_0_b_0.8,u1_0.1_u2_0.2_b_0.8,std_u1_0.1_u2_0.2_b_0.8,u1_0.1_u2_0.4_b_0.8,std_u1_0.1_u2_0.4_b_0.8,u1_0.2_u2_0_b_0,std_u1_0.2_u2_0_b_0,u1_0.2_u2_0.2_b_0,std_u1_0.2_u2_0.2_b_0,u1_0.2_u2_0.4_b_0,std_u1_0.2_u2_0.4_b_0,u1_0.2_u2_0_b_0.2,std_u1_0.2_u2_0_b_0.2,u1_0.2_u2_0.2_b_0.2,std_u1_0.2_u2_0.2_b_0.2,u1_0.2_u2_0.4_b_0.2,std_u1_0.2_u2_0.4_b_0.2,u1_0.2_u2_0_b_0.4,std_u1_0.2_u2_0_b_0.4,u1_0.2_u2_0.2_b_0.4,std_u1_0.2_u2_0.2_b_0.4,u1_0.2_u2_0.4_b_0.4,std_u1_0.2_u2_0.4_b_0.4,u1_0.2_u2_0_b_0.6,std_u1_0.2_u2_0_b_0.6,u1_0.2_u2_0.2_b_0.6,std_u1_0.2_u2_0.2_b_0.6,u1_0.2_u2_0.4_b_0.6,std_u1_0.2_u2_0.4_b_0.6,u1_0.2_u2_0_b_0.8,std_u1_0.2_u2_0_b_0.8,u1_0.2_u2_0.2_b_0.8,std_u1_0.2_u2_0.2_b_0.8,u1_0.2_u2_0.4_b_0.8,std_u1_0.2_u2_0.4_b_0.8,u1_0.3_u2_0_b_0,std_u1_0.3_u2_0_b_0,u1_0.3_u2_0.2_b_0,std_u1_0.3_u2_0.2_b_0
0.012539404153813334,0.9304166666666668,0.012697057839427912,0.9314999999999998,0.01252663828274237,0.9324166666666668,0.012449620699264521,0.934125,0.014252131906802181,0.935125,0.014297860659708657,0.9359583333333336,0.014256516541178241,0.9457499999999994,0.014013634234003829,0.9470833333333328,0.013948068364870858,0.947833333333333,0.013643272660505213,0.963125,0.010004773166399696,0.9645416666666669,0.009764501324241356,0.9658333333333337,0.009782353727219457,0.9839583333333328,0.007399206977027254,0.9853333333333334,0.007160850352980271,0.986375,0.006875757534022458,0.9314166666666666,0.012458542361680116,0.9324583333333332,0.012524905743712764,0.9329999999999999,0.012265579661982731,0.9350833333333334,0.0141025509906699,0.936,0.014116578118573132,0.9370416666666666,0.014548708896515716,0.9466666666666658,0.013994046353122229,0.9477499999999996,0.013741411459121987,0.949125,0.01376129586517524,0.9642916666666668,0.0098346573967328,0.9654583333333332,0.009863565813414313,0.9670416666666668,0.009958158994289831,0.984625,0.007216758082561873,0.986,0.006920179830675559,0.9870833333333332,0.006632726102859632,0.9324583333333332,0.01253598985587762,0.9332916666666669,0.01238832055248455,0.9340833333333332,0.012560686021604608,0.935875,0.013986538667193142,0.9370416666666668,0.014529603401332056,0.938125,0.0145663591691419,0.9476249999999996,0.013634043889388723,0.9488333333333332,0.013885444017227385,0.9503333333333334,0.013709283148452538,0.96525,0.009585506999864138,0.9665,0.010177589760514682,0.9685000000000004,0.010204846343227757,0.9855,0.007131697631778217,0.9865833333333331,0.006790004909178384,0.9877916666666668,0.0064322052119696,0.93325,0.012235819456733492,0.9340416666666667,0.012645747528539206
0.012629292355632787,0.9313333333333332,0.0127758452644912,0.9324166666666664,0.012582781444851093,0.9330833333333336,0.012391473322858395,0.9350833333333334,0.014220241832605304,0.9358333333333332,0.014166666666666662,0.9367916666666668,0.01442840321880576,0.9463749999999994,0.014104705184204782,0.9475416666666664,0.013639645543618632,0.9487083333333332,0.013473160047541446,0.9639166666666668,0.009927165310959184,0.9651250000000002,0.009703145967502843,0.9664583333333342,0.009708869799197935,0.984625,0.007119881202192438,0.9857916666666668,0.007006817117001918,0.9868333333333332,0.006622772162101839,0.9322916666666664,0.012456521607397287,0.93325,0.012121777922400665,0.9340416666666668,0.01228926530215158,0.93575,0.014141890098411719,0.9365833333333334,0.014433516165123759,0.9377916666666668,0.014404317929010028,0.9473749999999996,0.013618754939828791,0.9485416666666666,0.013342119500955535,0.950083333333333,0.013395428324618822,0.9648333333333337,0.009745369270695813,0.9661250000000002,0.009738864723935285,0.9678333333333335,0.009987492177719092,0.9853333333333336,0.007218802609235893,0.9864583333333332,0.006878786835869628,0.9876666666666668,0.00659123997776173,0.9333333333333332,0.012326574724733731,0.9339166666666668,0.012357802303717995,0.9352083333333334,0.012481583655752807,0.9365833333333332,0.014278723487918813,0.9379166666666668,0.014272886105402009,0.9389166666666664,0.014021560778553382,0.948333333333333,0.01332291259447424,0.9496666666666668,0.013474255287605168,0.9517083333333336,0.01315499218716776,0.965791666666667,0.009771610665596538,0.9674583333333336,0.01004495105347292,0.969375,0.010288798520721452,0.9860833333333332,0.006867293660695034,0.9871249999999998,0.006598479412376421,0.9885,0.006278269400612454,0.9338333333333336,0.012361454427192444,0.9352500000000001,0.012425053096242464
0.01271918055745224,0.9319166666666664,0.012875202263783405,0.933125,0.012409044080830723,0.93375,0.012217644344689912,0.9356666666666668,0.014360439485692012,0.9365000000000002,0.01415097169808491,0.9376250000000004,0.014358444572987546,0.9470833333333328,0.013888194427082466,0.9483749999999996,0.01332284743922594,0.949958333333333,0.013212932953066196,0.9645000000000008,0.009719682207882227,0.9658750000000004,0.009635636258758998,0.9670416666666668,0.009660827978088742,0.9852083333333332,0.007067998105703067,0.9864166666666664,0.00682672444637006,0.9875833333333331,0.006624344831335732,0.9329583333333332,0.012616058439764604,0.9336666666666668,0.012083045973594574,0.9352916666666669,0.012368123791065123,0.9365833333333335,0.01409269905542109,0.9376666666666668,0.014302291968616624,0.9389166666666664,0.01438339127064422,0.9480833333333332,0.013226394066411308,0.9493333333333333,0.013399834161494536,0.9512916666666664,0.013054306973392188,0.9653750000000008,0.00965363705208215,0.9667500000000004,0.00980327326287841,0.9687500000000004,0.010088153118055523,0.9859583333333332,0.007005825948610351,0.9869583333333328,0.006814888724941394,0.9883333333333332,0.006497862896539306,0.933875,0.012092740590949605,0.934791666666667,0.01249270620535572,0.9363333333333336,0.012666666666666665,0.9377916666666668,0.014258951866576075,0.9388333333333332,0.01451148970069349,0.9399999999999996,0.013924399049470284,0.9490833333333332,0.013343485718173918,0.9508333333333332,0.013011746829521229,0.9529166666666672,0.012849286620924402,0.966416666666667,0.009856963133857316,0.9681250000000002,0.010067049523624643,0.9699583333333336,0.00992322962100097,0.986708333333333,0.006780153841256929,0.987875,0.006460214779711275,0.9892083333333334,0.006037929878875894,0.9349166666666668,0.012692681618423535,0.9362916666666669,0.012703824336701834
0.012809068759271687,0.9329999999999998,0.012534397117975445,0.9337916666666668,0.01225588010802253,0.9348333333333336,0.012381662067572166,0.9362083333333334,0.014159250509825718,0.9374166666666668,0.014375664235861316,0.9385416666666666,0.014480290723754284,0.94775,0.013568499057252685,0.9492083333333332,0.01335668527991384,0.9507083333333328,0.0134235877593635,0.9651666666666672,0.009601793813889387,0.9664583333333342,0.009564746468150634,0.9683750000000002,0.009986014525881241,0.9859583333333332,0.0072398156437547155,0.9870416666666664,0.006790388427770535,0.9880833333333336,0.006578056957288632,0.933875,0.01241016328570168,0.93475,0.012480818616314131,0.9360833333333336,0.012267561108694577,0.9372916666666667,0.014367147613759509,0.9385833333333334,0.014383391270644225,0.9399166666666664,0.013934120791145106,0.949125,0.013268004015508737,0.9504999999999996,0.013039469996045782,0.9523333333333336,0.013180372613178374,0.9660833333333342,0.009556484128009057,0.96775,0.009800439332556024,0.9695416666666667,0.01012071239806983,0.9865833333333331,0.00697166885807599,0.9877083333333332,0.006658197745803455,0.9888749999999998,0.0063233199349708715,0.934625,0.012566420753562077,0.9360833333333334,0.012402676682429843,0.937,0.012489995996796795,0.938375,0.014520041226602009,0.939875,0.013948752931116578,0.9415416666666668,0.013692493381411592,0.9501249999999996,0.013306679087335566,0.9519166666666669,0.013184323603768571,0.9538750000000004,0.01304313090821713,0.9670833333333334,0.009766368027288572,0.9689583333333336,0.0100911643144992,0.97075,0.010314162323933259,0.9871666666666664,0.006812977811989899,0.9884166666666668,0.006497328510840266,0.9897916666666664,0.006176652950155667,0.935875,0.012519360007604223,0.937,0.012534397117975443
0.01289895696109114,0.9337916666666668,0.012391123054653105,0.9345833333333332,0.012542981658636394,0.9359583333333334,0.012535435883038838,0.9372083333333334,0.014185710239533304,0.9380833333333334,0.01460379516883653,0.9396249999999998,0.014181303712987745,0.9486249999999998,0.013246527322702784,0.950208333333333,0.01331606955273716,0.9517500000000002,0.013091292695698337,0.9657916666666674,0.009512327528002813,0.9670833333333336,0.00989353043379584,0.9689583333333334,0.010132370431224644,0.9866666666666668,0.00697216688778396,0.987625,0.0066289296521635606,0.988625,0.006469882147303772,0.934375,0.012265508890108613,0.9357916666666668,0.012591264057097505,0.9367916666666668,0.012664953283240587,0.9380833333333332,0.014460434525513629,0.9393333333333332,0.014350764594419509,0.9408749999999996,0.013921842849757116,0.9498749999999998,0.013075037178617223,0.9514583333333332,0.01317450979480199,0.9533333333333336,0.01309155792443699,0.9667500000000004,0.009789095407078684,0.9687500000000002,0.010032931885656463,0.9702500000000004,0.010270981236257588,0.9872083333333332,0.0067173851972987895,0.988375,0.006454837763689775,0.9897083333333332,0.0062626261353453975,0.93575,0.012659811741622907,0.9367916666666668,0.012621011471175971,0.9380833333333332,0.01291827946920349,0.9390416666666666,0.014521954165255372,0.940708333333333,0.013811164465347915,0.9422083333333332,0.013384731662109144,0.9512083333333332,0.013294148148715669,0.9530833333333334,0.013036007824483695,0.9545,0.012704985897932628,0.9681250000000002,0.009829713316719307,0.96975,0.010243900624273937,0.9715833333333336,0.010013532510225014,0.988,0.006467869303977417,0.9890416666666664,0.0062847644258865396,0.9901666666666664,0.006098724821177334,0.9367916666666666,0.012554810388408454,0.937875,0.012541528238438706
0.012988845162910587,0.934375,0.012567525943213064,0.9356250000000002,0.01260063655799447,0.9367083333333334,0.012377104198209421,0.9378750000000002,0.014455331100401066,0.9389166666666664,0.01447003608994962,0.9405833333333332,0.01373130041587872,0.9494583333333332,0.013421000852726642,0.951125,0.0132700974416585,0.9527083333333332,0.013039403424492505,0.9667083333333336,0.00950867659327814,0.9683333333333336,0.009817784316682092,0.9697083333333334,0.010030422473654826,0.9872499999999998,0.00674485400550342,0.98825,0.006666145812986694,0.9892916666666663,0.006405157427157178,0.9354583333333336,0.012486033864549087,0.9365833333333332,0.01249416530492,0.9377083333333334,0.012534327863910368,0.9386666666666668,0.014333333333333332,0.9402083333333332,0.013676254258953935,0.9420416666666668,0.013431862512531752,0.9507083333333332,0.013340557938523838,0.9524166666666666,0.013144231941552672,0.9540833333333334,0.012801638350009912,0.9677916666666668,0.009802830515270122,0.9694166666666666,0.010079889218967962,0.9710416666666668,0.010187052648664695,0.9877916666666666,0.006748327982215712,0.9888333333333332,0.006413960468297957,0.9900833333333332,0.0062132251421195646,0.9366666666666664,0.012538828582536013,0.9377916666666666,0.012790445109968265,0.9389166666666664,0.012961213506286958,0.9401666666666666,0.0136819020769937,0.9417916666666668,0.01333274738295818,0.9430416666666664,0.013230790582744656,0.9520416666666668,0.013275852661463569,0.9537083333333336,0.013112692642372636,0.9553333333333331,0.012545472844372544,0.9688333333333334,0.009959640778885769,0.9705416666666666,0.010130314106131593,0.9722500000000002,0.009856963133857305,0.9884583333333332,0.00645376182289575,0.9897083333333332,0.006415990224085107,0.9905833333333331,0.005980872288666042,0.9375833333333332,0.01259381461935448,0.9386249999999997,0.012601738746873162
0.01307873336473004,0.9351250000000002,0.012593469978965731,0.9364583333333332,0.012542635621484551,0.9373333333333334,0.012532180798071635,0.9388333333333332,0.014309088021254182,0.9401666666666666,0.013893443697578285,0.9415416666666664,0.013467489145675566,0.9505,0.013208793367383065,0.9520416666666666,0.013191893028169494,0.9535833333333336,0.012939764294607541,0.9672083333333336,0.009609655878912162,0.9689583333333334,0.009980449639169563,0.9704166666666668,0.010184069804247105,0.9876666666666668,0.006674994798166929,0.9886250000000002,0.0065126746084504744,0.9899166666666666,0.00623553882551015,0.9364583333333332,0.012575811769689721,0.9372916666666666,0.012439785524231877,0.9387916666666664,0.012728399458603492,0.9398749999999998,0.014126843537511596,0.9412916666666664,0.013647280457618257,0.942875,0.013247051558743188,0.9514583333333332,0.013279513775402752,0.9532083333333334,0.013011146396669112,0.9549583333333332,0.012472121689770532,0.9685833333333336,0.009715037027435577,0.9699166666666666,0.01009641025315433,0.9716666666666668,0.010233387622005829,0.98825,0.006666145812986695,0.9894583333333332,0.00635618137458858,0.9904583333333332,0.006140569779932665,0.9372916666666664,0.012450945412564723,0.9387916666666664,0.01282622909423412,0.939583333333333,0.013031745427566056,0.9409999999999996,0.013828312341794359,0.9426666666666664,0.013337499349161723,0.9438333333333327,0.013113817987993529,0.952875,0.01298229296216796,0.9544583333333334,0.012493817915717806,0.95625,0.01229696213614476,0.969375,0.010111788362544416,0.9712916666666668,0.01006221963032455,0.9732500000000004,0.009544850269473404,0.9890416666666668,0.006372548548265442,0.9900416666666664,0.006157510093824907,0.9912083333333332,0.005874704484293476,0.9384583333333332,0.012538205502472123,0.9395416666666664,0.012950158192941975
0.013168621566549491,0.9362083333333332,0.012558128730914579,0.9372083333333332,0.012610002092695218,0.9384166666666666,0.012779921317789432,0.9397916666666664,0.01429203109350724,0.9410416666666664,0.013607532125832218,0.942458333333333,0.013465426407408476,0.9515416666666668,0.013259627005814822,0.9527499999999998,0.012929026344710671,0.9540416666666668,0.012524351280605323,0.9680416666666668,0.009813450944720942,0.9697083333333332,0.01011316180364314,0.9712083333333336,0.010209523740116374,0.98825,0.006666145812986695,0.9895000000000002,0.006605973727535478,0.9904166666666664,0.00626664450350691,0.93725,0.01248081861631413,0.9384583333333332,0.012952302991274471,0.939458333333333,0.013149184068476136,0.9410416666666664,0.013638118047915893,0.942458333333333,0.013330663795258749,0.943375,0.013575854280465913,0.9525833333333332,0.012898912529529172,0.9540416666666668,0.012623762315569798,0.9555833333333332,0.012346558224865757,0.9691666666666666,0.01018577439373167,0.970625,0.010356073768030464,0.972625,0.009940011038446805,0.988875,0.006475246670548114,0.9900416666666664,0.0062913907224255465,0.9907916666666664,0.005921799416843954,0.9382499999999998,0.012812483062319423,0.9394166666666663,0.012950493341096228,0.9405416666666662,0.012795873358235458,0.942333333333333,0.013523641850067207,0.9432083333333332,0.01337954232318049,0.9446666666666662,0.013287420951996505,0.9535833333333332,0.012799468304929274,0.9552916666666668,0.012300561753206415,0.9568333333333332,0.01200578564230134,0.9702083333333332,0.010251608952311385,0.9718333333333335,0.010122856426040132,0.97375,0.009723611011918931,0.9897916666666664,0.006397563555326705,0.9905416666666664,0.0061337805543472896,0.9916666666666668,0.005552777082985903,0.9393333333333328,0.012924997313560862,0.9404583333333332,0.012853271848919334
0.013258509768368941,0.9369166666666664,0.012491941847091315,0.938,0.0127758452644912,0.9393333333333332,0.012860361149240286,0.9407916666666664,0.013736040894102077,0.942208333333333,0.013651859356471892,0.9429166666666664,0.013554160902755208,0.9523749999999996,0.012987106319560016,0.9535416666666668,0.012641902876281459,0.9553333333333336,0.0123558353285671,0.9692083333333334,0.009989491005829848,0.970541666666667,0.010400904741629174,0.9722083333333336,0.010178186779142487,0.988875,0.0064752466705481114,0.99,0.006390096504226939,0.9909166666666664,0.005891967224771186,0.9379166666666664,0.012587195875174106,0.9392916666666664,0.012949621937853371,0.9403333333333332,0.013002136576561386,0.9419999999999996,0.01359738536958077,0.9431249999999995,0.013409612534795091,0.9442083333333328,0.013361883495808356,0.953375,0.012774690146274921,0.955125,0.0122127409563401,0.9563333333333331,0.012128936932440174,0.9700416666666668,0.010240086669555084,0.9716666666666668,0.010274023338281618,0.973416666666667,0.00990194986409803,0.9897083333333332,0.0064591397346017475,0.9904999999999996,0.006148622248565579,0.9915416666666668,0.005650559215196718,0.9392499999999996,0.012681734459011863,0.9402499999999998,0.01296121350628696,0.9412916666666662,0.012893729634550623,0.9429166666666664,0.013543910070581543,0.9442499999999994,0.013249475880619256,0.9456249999999996,0.013370715824766705,0.9546666666666668,0.012265579661982736,0.956125,0.012184276639268429,0.9577500000000002,0.01195797037776711,0.9710416666666668,0.01021428397990882,0.973125,0.009935119386410115,0.974666666666667,0.009407443861113382,0.9901666666666664,0.006300352723811931,0.9911249999999996,0.00572382326577069,0.9920833333333337,0.005461354125936993,0.9399999999999996,0.01304905275404225,0.9411666666666662,0.012694049349553078
0.013348397970188393,0.9378749999999998,0.012750204246730054,0.9390833333333332,0.01294191081546908,0.9400833333333332,0.01309129269569833,0.9419999999999998,0.013546217184144073,0.9432499999999996,0.013560307682513864,0.9442083333333328,0.01324705155874318,0.9528333333333332,0.01271591304014166,0.9546250000000004,0.012533219746825728,0.9560833333333332,0.012346558224865748,0.9698333333333334,0.010054020754570441,0.9712916666666668,0.01029419672005111,0.9728333333333335,0.009875615311350354,0.9899166666666664,0.006389553105569193,0.9905833333333331,0.0061638507084091155,0.99125,0.005685630034471901,0.9390833333333332,0.013016816046944813,0.9398749999999998,0.013149184068476134,0.9411249999999995,0.01260449379740769,0.9432916666666662,0.013514331384784748,0.9442083333333328,0.01328892343687446,0.9453749999999996,0.013275852661463557,0.9540833333333334,0.012483044055393258,0.9557083333333336,0.012362507723848844,0.9571666666666668,0.012100275478957777,0.970875,0.01022990917196563,0.9722916666666668,0.0100911643144992,0.9742083333333336,0.00994070964938285,0.9903749999999996,0.0061687777917869965,0.9909166666666664,0.005891967224771186,0.991875,0.00537079939218653,0.939875,0.0130218166295388,0.9409999999999996,0.0127627931460511,0.9424166666666663,0.012963356475508626,0.9437499999999994,0.013543910070581549,0.9451249999999994,0.01329101356807173,0.9464999999999998,0.013311440359496959,0.955375,0.012298303293092474,0.957,0.012265579661982738,0.9589583333333336,0.01201380860602592,0.9719166666666668,0.010175883800000418,0.9737083333333336,0.009803538901845588,0.9754583333333334,0.009253283951597337,0.9906666666666664,0.006087327455916563,0.9914583333333332,0.0055738414341756646,0.9924583333333336,0.005368212769007337,0.9408749999999998,0.012831642204592,0.9420416666666662,0.012839757591169712
0.013438286172007841,0.9390833333333328,0.012790784442975602,0.9397916666666666,0.012848948832924468,0.9410416666666664,0.012884031352371395,0.9430416666666658,0.013345762436069364,0.9437083333333328,0.013260150723963223,0.9451249999999992,0.01334316044104827,0.95375,0.012795127110653415,0.9555000000000003,0.012495554765151046,0.9568333333333332,0.012314174308043923,0.9707916666666668,0.009933721329111479,0.972125,0.010072566565787595,0.9740000000000004,0.009551032521262923,0.9901666666666664,0.006233868069755012,0.9909999999999995,0.005878397362849472,0.9917916666666672,0.005399170460975164,0.9398749999999996,0.012828394612473272,0.9408749999999998,0.012960878635339502,0.941833333333333,0.01283333333333334,0.9439583333333328,0.013177145092081894,0.9448333333333324,0.013238202294873729,0.9462916666666664,0.013374870196670243,0.9551250000000004,0.012471564879980208,0.9566250000000002,0.01232086926496847,0.958125,0.011923876024365758,0.9716249999999998,0.01023330279582848,0.9734166666666668,0.009746438095815078,0.9752916666666668,0.009184735978785665,0.990625,0.0060574506463803215,0.9915000000000004,0.005474689235218956,0.9924583333333336,0.005290025992374715,0.94075,0.012974066012198677,0.9417916666666664,0.012746935906326673,0.9432083333333332,0.012925467431908744,0.9449583333333328,0.013176091036418966,0.9460416666666662,0.013407022931616431,0.9470833333333332,0.013337239011296326,0.9562500000000004,0.01236454384295857,0.9576666666666668,0.012046207333061774,0.9597083333333332,0.01206687096972534,0.9728750000000004,0.009828300265616177,0.9747083333333336,0.009453008780277305,0.976625,0.008747916418591713,0.9912083333333332,0.00568242294761272,0.9920000000000002,0.005364492313143705,0.9930833333333337,0.005049064819900378,0.9414999999999998,0.01265898890117217,0.9430416666666666,0.013019149891175273
0.013528174373827292,0.9399583333333332,0.012990314233646888,0.9406666666666668,0.013042665031009232,0.9416666666666659,0.012682008253164541,0.9439166666666664,0.013548011334181544,0.9450416666666664,0.013249672427816644,0.9460833333333332,0.013215889006125256,0.9548333333333336,0.012615026313444185,0.9564583333333336,0.012319178250913408,0.9578333333333332,0.012042747933000095,0.9715833333333336,0.009929963074788677,0.9730416666666668,0.009792198567113395,0.9750000000000004,0.00914391114956346,0.9909166666666666,0.006054727262414246,0.9915833333333332,0.005425633603552684,0.9925000000000004,0.004958158260214517,0.9406249999999998,0.01307131879345003,0.9416666666666662,0.012866839377079196,0.943,0.01289487408925648,0.944708333333333,0.013130686598786662,0.9459583333333328,0.01324652732270277,0.947125,0.01324705155874318,0.9561666666666668,0.012428685458334778,0.9575,0.012104865871944969,0.9589583333333334,0.012163170159680143,0.9727083333333336,0.009847359347109813,0.9744166666666668,0.009276239060692158,0.9761250000000002,0.008904489348388004,0.9912500000000002,0.00571000583770864,0.9920416666666668,0.005096124616913443,0.9929583333333336,0.005082479436478061,0.9415416666666662,0.012877022494867885,0.9429583333333332,0.012899114418353614,0.9442916666666664,0.012695075051198232,0.9456249999999996,0.013161325393405905,0.9469999999999998,0.013318742016004704,0.9482083333333337,0.013186101163304077,0.9571666666666664,0.012203141671990329,0.958875,0.012063993143049932,0.9605416666666666,0.012150031435716085,0.9737083333333334,0.00942799834417558,0.9757916666666668,0.008924743226931884,0.9776666666666666,0.008504900548115374,0.9916666666666666,0.0054006172486732226,0.992625,0.004963582655479594,0.9936666666666668,0.00473168985552614,0.9425416666666664,0.012826229094234129,0.9442083333333333,0.012788273165504235
0.01361806257564674,0.9405416666666668,0.013064410413196784,0.9415416666666664,0.012736035380848408,0.942708333333333,0.012748570181266091,0.9445416666666664,0.013335872154122923,0.9457083333333332,0.013480374108722326,0.9471666666666668,0.013417443041719162,0.9559583333333336,0.0122779584576952,0.9572916666666668,0.012100203740249818,0.9586666666666666,0.011990737165736634,0.9722916666666668,0.009797870375183005,0.9739166666666668,0.009185964535335649,0.9759583333333336,0.008814346733214734,0.991375,0.00559498163039384,0.9918750000000004,0.005132785414481225,0.992791666666667,0.004956582323873319,0.9415416666666664,0.012779581696336287,0.9424999999999996,0.01291532251070626,0.9440416666666668,0.012906649341414007,0.9456666666666664,0.013472193585307487,0.9469583333333336,0.01337694689880069,0.9479583333333336,0.013128570942794964,0.956916666666667,0.012312764379564278,0.9584166666666664,0.01197189996988319,0.9602916666666668,0.012032291621576787,0.973375,0.009494058814741859,0.975416666666667,0.00890341694706775,0.976875,0.008536583853561605,0.99175,0.005322254117278595,0.992625,0.004963582655479594,0.9935000000000004,0.004621808207954027,0.942375,0.012771428072067756,0.943625,0.012944258165087895,0.9451666666666666,0.0126918609089973,0.9466249999999998,0.013317633986560834,0.9478333333333332,0.013198274297969579,0.9493750000000002,0.012683034928596551,0.9580833333333332,0.012027457013941992,0.9597083333333334,0.012135734080255171,0.9615833333333336,0.012178932173589322,0.9744583333333336,0.009051453996151348,0.9763750000000004,0.008790679249447484,0.9780833333333334,0.008092777987536506,0.9922083333333336,0.005026146911678753,0.993,0.0049888765156986025,0.9940000000000004,0.00460675832036176,0.9434166666666668,0.012984766715912418,0.9449166666666665,0.012758167318754439
0.013707950777466192,0.94125,0.013074306864992884,0.942375,0.01266221138751926,0.9434999999999996,0.012983964469041556,0.9457083333333332,0.013470067124306895,0.9469166666666664,0.01311037545017093,0.947958333333333,0.013107395601127043,0.9567916666666668,0.012150031435716087,0.958,0.011874342087037923,0.9596250000000002,0.011995297110858822,0.9733333333333338,0.009486832980505127,0.9749166666666672,0.00891277173498793,0.9766666666666668,0.00870823365174208,0.9917083333333332,0.005348773223833675,0.9926250000000004,0.0048216453507997645,0.9932500000000004,0.00477187943407348,0.9421249999999995,0.012793702335307187,0.9435416666666664,0.01284894883292448,0.9451666666666664,0.012724647997750941,0.9466249999999996,0.013254912611305044,0.94775,0.01290752364579151,0.9490000000000001,0.012935738607954843,0.9577083333333332,0.011897639238287764,0.9590833333333334,0.012121777922400668,0.9611666666666666,0.011903547557112737,0.9743750000000004,0.00907673690142981,0.9761666666666668,0.00878919791562347,0.9776666666666668,0.008389808632435467,0.9920416666666668,0.005177240524105917,0.9929583333333336,0.004772425134736719,0.9938750000000004,0.004667968568398428,0.943208333333333,0.012850029723268704,0.9447916666666666,0.012951230636507109,0.9466249999999998,0.01247768842107117,0.94775,0.013163237950190431,0.9485416666666666,0.0129512306365071,0.9505833333333332,0.012701432552625276,0.9588333333333332,0.012065791865158857,0.960875,0.012119128016853728,0.9627083333333332,0.011715300418209043,0.9755833333333336,0.008909654563699103,0.9772916666666668,0.008483542073397812,0.9788333333333332,0.008132581932503892,0.9927083333333336,0.004804331089987694,0.9934583333333338,0.00472710123766259,0.9942500000000004,0.004471359475098784,0.9445833333333332,0.012827650256812874,0.9462083333333334,0.012469337392179277
